관리번호,구분명,화장실명,소재지도로명주소,소재지지번주소,관리기관명,전화번호,개방시간,개방시간상세,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,위도,경도
202441600000101185,공중화장실,국립유명산자연휴양림 산림복합체험센터 1층,경기도 가평군 설악면 유명산길 79-53,,국립유명산자연휴양림,0315895487,정시,운영시간 내,2,2,1,1,0,0,3,1,0,37.5929398560249,127.491057285213
202441600000101175,개방화장실,북면우체국 1층,경기도 가평군 북면 가화로 967,,북면우체국,0315820012,정시,운영시간 내,1,2,0,0,0,0,2,0,0,37.8822028613126,127.547378213878
202441600000101065,공중화장실,청평면종합복지회관,경기도 가평군 청평면 은고개로 15,,청평면사무소,0315804116,정시,운영시간 내,3,3,1,0,0,0,5,1,0,37.7407824830182,127.424239459186
202441600000101085,공중화장실,음악역1939,경기도 가평군 가평읍 석봉로 100,,가평군청 문화체육과,0315802501,정시,운영시간 내,8,6,2,2,0,0,18,2,0,37.8252799812369,127.512979374005
202441600000101098,공중화장실,보납산 입구 화장실,경기도 가평군 가평읍 자라목6길 34,,가평군 산림과,0315802383,상시,,1,1,1,1,0,0,3,1,0,,
202441600000101093,공중화장실,청춘역1979,,경기도 가평군 청평면 청평리 383-1,가평군 관광과,0315802517,상시,,1,1,1,1,0,0,1,1,0,37.7370832789874,127.423370434831
202441600000101188,개방화장실,가평주유소(서울방향),경기도 가평군 설악면 미사리로 544,,가평주유소(서울방향),0315845159,정시,운영시간 내,1,1,0,0,0,0,2,0,0,37.7016978925313,127.543474220155
202441600000101101,공중화장실,물안길화장실(캐나다참전비),,경기도 가평군 북면 이곡리 207-4,가평군 산림과,0315802383,상시,,1,1,0,0,0,0,1,0,0,37.8765348705051,127.530074370147
202441600000101182,공중화장실,국립유명산자연휴양림 2야영장 공중화장실,경기도 가평군 설악면 유명산길 79-53,,국립유명산자연휴양림,0315895487,상시,,4,4,0,0,0,0,4,0,0,37.5929398560249,127.491057285213
202441600000101145,공중화장실,청평호반문화체육센터,경기도 가평군 청평면 은고개로 39,,가평군 시설관리공단,03180787304,정시,운영시간 내,4,6,4,2,0,0,13,4,0,37.7392044186789,127.424347195003
202441600000101031,공중화장실,농업기술센터 (1층),경기도 가평군 가평읍 아랫마장길 59,,가평군 농업기술센터 기술기획과,0315802853,정시,운영시간 내,1,3,1,1,0,0,1,1,0,37.8460044778178,127.498685641748
202441600000101088,공중화장실,호명호수(정상),,경기도 가평군 청평면 호명리 1-5,가평군 관광과,0315802517,상시,,1,0,0,0,0,0,1,0,0,37.7498851988371,127.473151628179
202441600000101139,공중화장실,자라섬캠핑장3(B사이트),경기도 가평군 가평읍 자라섬로 60,,가평군 시설관리공단,03180788093,상시,,3,6,1,0,0,0,6,0,0,37.8208748845652,127.520924550024
202441600000101087,공중화장실,호명호수(제1주차장),,경기도 가평군 청평면 상천리 1519-16,가평군 관광과,0315802517,상시,,1,2,1,0,0,0,3,1,0,37.7610106544823,127.483373818388
202441600000101046,공중화장실,조종도서관 (2층),경기도 가평군 조종면 조종희망로26번길22,,평생교육사업소,0315804303,정시,운영시간 내,2,2,0,0,0,0,3,0,0,37.8182897831637,127.352980860894
202441600000100964,개방화장실,청평LPG충전소,경기도 가평군 청평면 경춘로 1050,,청평LPG충전소,0315848646,정시,운영시간 내,1,1,0,0,0,0,2,0,0,37.7537856737536,127.435610143215
202441600000101121,공중화장실,운악산주차장 화장실,경기도 가평군 조종면 현등사길 7-48,,가평군 교통과,0315802208,정시,운영시간 내,1,6,0,0,0,0,4,0,0,37.8642501481066,127.3487029853
202441600000101178,공중화장실,국립유명산자연휴양림 관리사무소 1층 공중화장실,경기도 가평군 설악면 유명산길 79-53,,국립유명산자연휴양림,0315895487,정시,운영시간 내,1,1,1,1,0,0,2,1,0,37.5929398560249,127.491057285213
202441600000101184,공중화장실,국립유명산자연휴양림 자생식물원 공중화장실,경기도 가평군 설악면 유명산길 79-53,,국립유명산자연휴양림,0315895487,상시,,3,4,1,1,0,0,3,1,0,37.5929398560249,127.491057285213
202441600000101142,공중화장실,자라섬남도1(강변),경기도 가평군 가평읍 자라섬로 60,,가평군 시설관리공단,03180788093,상시,,1,2,1,0,0,0,2,0,0,37.8208748845652,127.520924550024
202441600000100965,개방화장실,가평대박주유소,경기도 가평군 청평면?경춘로 1175,,가평대박주유소,0315745155,정시,운영시간 내,1,1,0,0,0,0,1,0,0,37.763489918379,127.442188911564
202441600000101135,공중화장실,일사대,경기도 가평군 가평읍 용추로 645,,경기도 정원산업과,03180088140,상시,,2,3,1,1,0,0,4,1,0,,
202441600000101074,공중화장실,행현2리 공중화장실,,경기도 가평군 상면 행현리 332-3,가평군 자원순환과,0315802554,상시,,1,2,0,0,0,0,3,0,0,37.7665782985912,127.363347620805
202441600000101077,공중화장실,운악산 공중화장실,경기도 가평군 조종면 현등사길 11,,가평군 자원순환과,0315802554,상시,,3,3,1,0,0,0,4,1,0,,
202441600000101037,공중화장실,설악도서관 (1층 어린이),경기도 가평군 설악면 자잠로 65,,평생교육사업소,0315804313,정시,운영시간 내,0,0,0,0,1,1,0,0,1,37.6833554536689,127.490928887443
202441600000101133,공중화장실,연인산도립공원 용추쉼터,경기도 가평군 가평읍 용추로 486,,경기도 정원산업과,03180088140,상시,,2,3,0,0,0,0,3,0,0,37.8598861445778,127.474302254395
202441600000101180,공중화장실,국립유명산자연휴양림 분리수거장 옆 공중화장실,경기도 가평군 설악면 유명산길 79-53,,국립유명산자연휴양림,0315895487,상시,,4,4,0,0,0,0,6,1,0,37.5929398560249,127.491057285213
202441600000100983,개방화장실,북면주유소,경기도 가평군 북면?가화로 996 ?,,북면주유소,0315825189,정시,운영시간 내,1,3,0,0,0,0,2,0,0,37.8844198483772,127.54910836806
202441600000101033,공중화장실,농업기술센터 (3층),경기도 가평군 가평읍 아랫마장길 59,,가평군 농업기술센터 기술기획과,0315802853,정시,운영시간 내,3,4,0,0,0,0,4,0,0,37.8460044778178,127.498685641748
202441600000101064,공중화장실,설악면종합복지회관,경기도 가평군 설악면 한서로 18-16,,설악면사무소,0315804067,정시,운영시간 내,4,4,1,0,0,0,8,1,0,37.6753720649637,127.49495555876
202441600000101075,공중화장실,청평시장 화장실,경기도 가평군 청평면 시장중앙로 19,,가평군 자원순환과,0315802554,상시,,4,3,0,0,0,0,5,0,0,37.7347657931208,127.415860907223
202441600000101036,공중화장실,한석봉도서관 3층,경기도 가평군 가평읍 문화로 187,,평생교육사업소,0315804049,정시,운영시간 내,2,3,1,1,1,1,5,1,1,37.8296903381611,127.506432829911
202441600000100955,개방화장실,대성에너지충전소,경기도 가평군 청평면 경춘로 30,,대성에너지충전소,,정시,운영시간 내,1,2,0,0,0,0,2,0,0,37.6786258204312,127.377472935811
202441600000100982,개방화장실,명지산주유소,경기도 가평군 북면 가화로 687,,명지산주유소,0315815188,정시,운영시간 내,1,1,0,0,0,0,2,0,0,37.8727514317294,127.521366000914
202441600000101071,공중화장실,북면소공원화장실,경기도 가평군 북면 화악산로 23-16,,북면사무소,0315804262,상시,,2,2,0,0,0,0,3,0,0,37.8878239053137,127.550217234487
202441600000100961,개방화장실,sk청평그린셀프주유소,경기도 가평군 청평면?경춘로 524,,sk청평그린셀프주유소,0315858388,정시,운영시간 내,1,1,0,0,0,0,1,0,0,37.7178896673333,127.401925772305
202441600000101061,공중화장실,북면사무소 (1층),경기도 가평군 북면 가화로 1030-39,,북면사무소,0315804262,정시,운영시간 내,2,1,1,1,0,0,3,1,0,37.8881226187216,127.549260572177
202441600000101187,개방화장실,가평주유소(춘천방향),경기도 가평군 설악면 미사리로540번길 51,,가평주유소(춘천방향),0315845149,정시,운영시간 내,1,1,0,0,0,0,2,0,0,37.7019403489619,127.546805136522
202441600000101147,공중화장실,한석봉체육관(4),경기도 가평군 가평읍 문화로 153,,가평군 시설관리공단,03180788310,정시,운영시간 내,14,18,2,0,0,0,31,2,0,37.826396718919,127.507861933336
202441600000101169,공중화장실,가평,경기도 가평군 가평읍 문화로 13-42,,한국철도공사,15447788,정시,운영시간 내,4,3,1,1,0,0,8,1,0,37.8142501843797,127.511017051625
202441600000101067,공중화장실,조종면복지회관,경기도 가평군 조종면 현창로62번길 12-10,,조종면사무소,0315804213,정시,운영시간 내,2,4,1,0,0,0,4,1,0,,
202441600000101144,공중화장실,조종국민체육센터,경기도 가평군 조종면 조종희망로26번길 16,,가평군 시설관리공단,03180788093,정시,운영시간 내,8,12,3,3,0,0,8,3,0,37.81840762023,127.352200834118
202441600000100967,개방화장실,청평하나휴게소,경기도 가평군 청평면 경춘로 1232,,청평하나휴게소,0315851705,정시,운영시간 내,2,2,0,0,0,0,3,0,0,37.7665998219848,127.44749440923
202441600000100966,개방화장실,청평하나오일뱅크,경기도 가평군 청평면 경춘로 1232,,청평하나오일뱅크,0315851705,정시,운영시간 내,2,3,0,0,0,0,4,0,0,37.7665998219848,127.44749440923
202441600000101107,공중화장실,대성지구 공중화장실2,,경기도 가평군 청평면 대성리 392-46,가평군 건설과 하천관리팀,0315802199,상시,,1,2,0,0,0,0,3,0,0,37.6828654378653,127.380864790806
202441600000101090,공중화장실,상천테마공원(주차장),경기도 가평군 청평면 상지로 64번길 77,,가평군 관광과,0315802517,상시,,3,0,1,0,0,0,9,1,0,37.7657672116726,127.459051409415
202441600000101111,공중화장실,용소폭포 공중화장실2,,경기도 가평군 북면 도대리 574,가평군 건설과 하천관리팀,0315802199,상시,,1,1,1,0,0,0,2,1,0,37.9567768364015,127.472783211216
202441600000101159,공중화장실,설악야구장,경기도 가평군 설악면 유명로 1691,,가평군 시설관리공단,03180788034,정시,운영시간 내,1,2,0,0,0,0,2,0,0,,
202441600000101029,공중화장실,가평군청 2청사 (4층),경기도 가평군 가평읍 석봉로 191번길 10,,가평군 회계과,0315802939,정시,운영시간 내,2,3,1,1,0,0,5,1,0,37.8321735949109,127.508737579424
202441600000101039,공중화장실,설악도서관 (2층),경기도 가평군 설악면 자잠로 65,,평생교육사업소,0315804313,정시,운영시간 내,2,2,0,0,0,0,3,0,0,37.6833554536689,127.490928887443
202441600000101166,공중화장실,대성리,경기도 가평군 청평면 경춘로 88,,한국철도공사,15447788,정시,운영시간 내,4,5,1,1,0,1,9,1,1,37.6840857391866,127.379235925376
202441600000101167,공중화장실,청평,경기도 가평군 청평면 청평역로 97-33,,한국철도공사,15447788,정시,운영시간 내,4,4,1,2,0,0,11,1,0,37.7355360346828,127.426649292956
202441600000101092,공중화장실,적목리 용소폭포 화장실,,경기도 가평군 북면 적목리 산1-32번지,가평군 관광과,0315802517,상시,,1,2,0,0,0,0,2,0,0,38.0172135608569,127.441943340127
202441600000101117,공중화장실,가평근린공원,,경기도 가평군 가평읍 읍내리 400-9,가평군 도시과 도시개발팀,0315802372,정시,운영시간 내,3,6,1,1,0,1,8,1,0,37.8287130184063,127.515933831559
202441600000100957,개방화장실,화랑포주유소,경기도 가평군 청평면?경춘로 113 ?,,화랑포주유소,0315841818,정시,운영시간 내,1,2,0,0,0,0,2,0,0,37.6862771629713,127.379211711419
202441600000101104,공중화장실,명지산 화장실,경기도 가평군 북면 가화로 2089-218,,가평군 산림과,0315802383,상시,,2,3,0,0,0,0,4,0,0,37.9349247202631,127.476948714299
202441600000101012,개방화장실,청평고등학교,경기도 가평군 청평면 강변나루로40번길 23,,청평고등학교,0315897350,정시,미개방,3,2,1,0,0,0,6,1,0,37.7314841621598,127.415005366491
202441600000101095,공중화장실,자라섬 수상스포츠 체험센터,,경기도 가평군 가평읍 대곡리 683,가평군 관광과,0315804635,상시,,4,4,1,2,0,0,6,1,0,37.8178068986911,127.518123325314
202441600000101017,공중화장실,가평군청 (1층 B-C),경기도 가평군 가평읍 석봉로 181,,가평군 회계과,0315802939,정시,운영시간 내,2,3,1,1,0,0,3,1,0,37.8313195480319,127.509705314726
202441600000101125,공중화장실,가평청사 2층,경기도 가평군 가평읍 가화로 265,,경기도산림환경연구소,03180086573,정시,운영시간 내,3,3,0,0,0,0,3,0,0,37.8416516834237,127.505251968261
202441600000101050,공중화장실,가평읍사무소 (1층),경기도 가평군 가평읍 가화로 62,,가평읍사무소,0315804007,정시,운영시간 내,2,3,0,0,0,0,3,0,0,37.825360746206,127.516536562085
202441600000101157,공중화장실,칼봉산자연휴양림,경기도 가평군 가평읍 경반안로 454,,가평군 시설관리공단,03180788076,정시,운영시간 내,2,3,0,0,0,0,5,0,0,37.8365170458349,127.465159974569
202441600000101130,공중화장실,강씨봉자연휴양림 공중화장실,경기도 가평군 북면 논남기길 520,,경기도산림환경연구소,03180086611,정시,운영시간 내,4,5,1,0,0,0,6,1,0,37.9698930209225,127.408328510445
202441600000101016,공중화장실,가평군청 (1층 A-B),경기도 가평군 가평읍 석봉로 181,,가평군 회계과,0315802939,정시,운영시간 내,3,3,1,1,0,0,3,1,0,37.8313195480319,127.509705314726
202441600000100974,개방화장실,설악ic주유소,경기도 가평군 설악면 유명로 1619,,설악ic주유소,0315855129,정시,운영시간 내,1,2,0,0,0,0,1,0,0,37.6737623434781,127.486369012692
202441600000101022,공중화장실,가평군청 (3층 A-B),경기도 가평군 가평읍 석봉로 181,,가평군 회계과,0315802939,정시,운영시간 내,3,3,0,0,0,0,4,0,0,37.8313195480319,127.509705314726
202441600000101082,공중화장실,산촌마을 공중화장실,경기도 가평군 북면 백둔로 417-9,,가평군 자원순환과,0315802554,상시,,4,4,1,0,0,0,8,1,0,37.9015062066176,127.462906550804
202441600000101153,공중화장실,산장관광지 화장실(1),경기도 가평군 상면 덕현산장길 71,,가평군 시설관리공단,03180788076,정시,운영시간 내,2,3,0,0,0,0,4,0,0,37.7541833968904,127.410628770165
202441600000101086,공중화장실,문화창작공간,경기도 가평군 가평읍 문화로 107-61,,가평군 문화체육과,0315802501,정시,운영시간 내,2,1,0,0,0,0,4,0,0,37.8218873853435,127.506334417022
202441600000101096,공중화장실,복장포초교 폐교시설 화장실,경기도 가평군 가평읍 호반로 1655,,가평군 관광과,0315802517,상시,,4,4,0,0,0,0,4,0,0,37.7434766862417,127.510625825817
202441600000101060,공중화장실,조종면사무소 (2층),경기도 가평군 조종면 조종내길 71,,조종면사무소,0315804213,정시,운영시간 내,2,3,0,0,0,0,3,0,0,37.8177187592244,127.353191202925
202441600000100969,개방화장실,이화주유소,경기도 가평군 가평읍 경춘로 2021,,이화주유소,0315815149,정시,운영시간 내,1,1,0,0,0,0,1,0,0,37.8131007693256,127.499098948858
202441600000101156,공중화장실,수상클럽 하우스,경기도 가평군 가평읍 자라섬로 60,,가평군 시설관리공단,03180788076,정시,운영시간 내,2,4,1,0,0,0,5,1,0,37.8208748845652,127.520924550024
202441600000100970,개방화장실,가평셀프주유소,경기도 가평군 가평읍 경춘로 2065,,가평셀프주유소,0315818770,정시,운영시간 내,1,3,0,0,0,0,3,0,0,37.8159370251238,127.502114669117
